Date,CleanReturn,TotalReturn,CleanPnL,TotalPnL,CleanValue,TotalValue,CleanVaRLinear,TotalVaRLinear,CleanVaRDiscrete,TotalVaRDiscrete,CleanQuantileLinear,TotalQuantileLinear,CleanExceedance,TotalExceedance
2023-04-21,0.00019270998591384237,0.0004076725473197299,18825.35323448391,42819.88359231518,97706307.11611745,105077813.95870808,,,,,,,0,0
2023-04-24,-0.0006686183693728281,1.973330121377653e-05,-65328.23174141919,2073.5321537323584,97640978.88437603,105079887.4908618,,,,,,,0,0
2023-04-25,0.0013751752643055587,0.001573518721382168,134273.4589443753,165345.17020760293,97775252.34332041,105245232.66106941,,,,,,,0,0
2023-04-26,-0.00046832285148111226,-0.0002275704371378275,-45790.38498170912,-23950.703603351925,97729461.95833871,105221281.95746605,,,,,,,0,0
2023-04-27,0.0002307249907300076,0.0004463952156175394,22548.62920438633,46970.276846956964,97752010.5875431,105268252.23431301,,,,,,,0,0
2023-04-28,0.0003691078936062864,0.0005902422813613207,36081.038723747435,62133.77335369986,97788091.62626685,105330386.0076667,,,,,,,0,0
2023-05-02,9.382191946287137e-05,0.0009640188376301877,9174.666456987494,101540.47628624985,97797266.29272383,105431926.48395295,,,,,,,0,0
2023-05-03,-0.000745279373769878,-0.0005188127217286606,-72886.28537904721,-54699.424736235684,97724380.00734478,105377227.05921672,,,,,,,0,0
2023-05-04,0.0003701921010138895,0.000581768608108885,36176.7935551987,61305.16271261444,97760556.80089998,105438532.22192934,,,,,,,0,0
2023-05-05,0.0005142755336934718,0.0007253251362000697,50275.8625229538,76477.21774460634,97810832.66342294,105515009.43967395,,,,,,,0,0
2023-05-08,0.0003326598795315666,0.0009992220451082948,32537.739810696497,105432.92352193204,97843370.40323363,105620442.36319588,,,,,,,0,0
2023-05-10,-0.0005447937768703035,-8.663254826503683e-05,-53304.45930369772,-9150.168070804108,97790065.94392994,105611292.19512507,,,,,,,0,0
2023-05-11,-0.00043305023904462994,-0.0002093876461763314,-42348.01143320899,-22113.699882377998,97747717.93249673,105589178.4952427,,,,,,,0,0
2023-05-12,-3.0433287315933792e-05,0.0001884902555034468,-2974.784384316527,19902.531232967347,97744743.14811242,105609081.02647567,,,,,,,0,0
2023-05-15,-0.0003340066162136741,0.0003273864647187239,-32647.390911575734,34574.98367945113,97712095.75720084,105643656.01015513,,,,,,,0,0
2023-05-16,0.0016345432447160938,0.001843975087772866,159714.6460469847,194804.26986397227,97871810.40324782,105838460.2800191,,,,,,,0,0
2023-05-17,-0.0017120214934710299,-0.0014832777774942167,-167558.64301528182,-156987.83613755667,97704251.76023254,105681472.44388154,,,,,,,0,0
2023-05-18,9.204115828044182e-05,0.0003063306046040529,8992.812500935699,32373.46934918079,97713244.57273348,105713845.91323072,,,,,,,0,0
2023-05-19,0.0005442981478902023,0.0007466059800443319,53185.13804528119,78926.58953230311,97766429.71077876,105792772.50276302,,,,,,,0,0
2023-05-22,-0.0005244767468766041,0.00012702431995980517,-51276.21900844942,13438.25498382585,97715153.49177031,105806210.75774685,,,,,,,0,0
2023-05-23,0.00041028072329167846,0.0006210018686173858,40090.6438511609,65705.85459188574,97755244.13562147,105871916.61233874,,,,,,,0,0
2023-05-24,-0.00022872597261394426,-6.743628557242726e-06,-22359.16329303359,-713.9608802769881,97732884.97232844,105871202.65145846,,,,,,,0,0
