Date,CleanReturn,TotalReturn,CleanPnL,TotalPnL,CleanValue,TotalValue,CleanVaRLinear,TotalVaRLinear,CleanVaRDiscrete,TotalVaRDiscrete,CleanQuantileLinear,TotalQuantileLinear,CleanExceedance,TotalExceedance
2025-10-02,-0.001042969970084735,-0.0005425109977497285,-100607.53416552281,-75665.78372360417,96361934.10291447,139397605.79502207,326553.80982507096,696405.5590936337,333961.3608830932,762377.5381946743,-0.0032655380982507098,-0.006964055590936337,0,0
2025-10-03,-0.0015881418712488406,-0.0010109426511024017,-153036.42234336006,-140922.98515974713,96208897.68057111,139256682.80986232,326553.80982507096,696405.5590936337,333961.3608830932,762377.5381946743,-0.0032655380982507098,-0.006964055590936337,0,0
2025-10-06,0.0012279522054699607,0.002549669647445427,118139.92809269109,355058.5373642413,96327037.6086638,139611741.34722656,326553.80982507096,696405.5590936337,333961.3608830932,762377.5381946743,-0.0032655380982507098,-0.006964055590936337,0,0
2025-10-07,0.00024258690762552664,0.0006899924068870019,23367.678174213554,96331.04144185841,96350405.28683801,139708072.38866842,326553.80982507096,696405.5590936337,333961.3608830932,762377.5381946743,-0.0032655380982507098,-0.006964055590936337,0,0
2025-10-08,-0.002347650982327899,-0.011904395004622925,-226197.12361933643,-1663140.0790491623,96124208.16321868,138044932.30961925,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,1
2025-10-09,-0.0006075538204826295,-0.00012235774516827525,-58400.62991043107,-16890.8666493122,96065807.53330825,138028041.44296995,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-10,-0.0001328550096691289,0.00034516886484128385,-12762.823788710342,47642.98238113562,96053044.70951954,138075684.42535108,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-13,-0.0004981270522650607,0.0009205227421464499,-47846.620022237046,127101.80765097204,96005198.0894973,138202786.23300207,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-14,-0.001327785404710875,-0.0007992511442534208,-127474.3007996109,-110458.73503573782,95877723.78869769,138092327.49796632,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-15,0.0003342111998038391,0.0007899136090461416,32043.40910188174,109081.00879550031,95909767.19779958,138201408.50676182,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-16,0.0019516607116290571,0.00236001711228058,187183.32450143472,326157.6890172368,96096950.52230102,138527566.19577906,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-17,0.00023258464159570753,0.0007260987033154951,22350.674795669824,100584.68618820659,96119301.19709669,138628150.88196728,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-20,-0.0003754583312573326,0.0010111129955327968,-36088.79242908286,140168.72490343847,96083212.4046676,138768319.6068707,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-21,3.3324706610336156e-05,0.0004684553160280398,3201.9448635641593,65006.75701611665,96086414.34953116,138833326.36388683,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-22,-0.0014650496040126862,-0.0009112732579010276,-140771.36329377952,-126515.09762085577,95945642.98623738,138706811.266266,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-23,-0.0008005779365492869,-0.0003063789709895683,-76811.96488281648,-42496.850105002835,95868831.02135456,138664314.41616097,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-24,0.00033996138927865977,0.0007916767298417689,32591.70098254077,109777.31098273717,95901422.7223371,138774091.7271437,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-27,-0.00205833502324076,-0.0006089868228798746,-197397.25716800368,-84511.59321895354,95704025.46516909,138689580.13392475,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-28,-0.0011477424427023515,-0.0005737182816004389,-109843.57196384123,-79568.74759032168,95594181.89320524,138610011.38633442,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-29,0.0020525519923253674,0.0024451200324024495,196212.02849961197,338918.1155322579,95790393.92170486,138948929.50186667,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-30,0.0007286781866335478,0.0011913947198548287,69800.37053978111,165543.02093800477,95860194.29224464,139114472.52280468,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-10-31,-0.0007129055572863936,-0.000231963496856397,-68339.26523349463,-32269.47950972293,95791855.02701114,139082203.04329497,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-11-01,0.001308101352924626,0.0017294236453872273,125305.45515999291,240532.0505956217,95917160.48217113,139322735.09389058,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-11-03,0.001995279647923414,0.002857341435588615,191381.55819668004,398092.6239033096,96108542.04036781,139720827.71779388,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-11-05,-0.0008669753788128396,6.0433859324142824e-05,-83323.7396425976,8443.86884694995,96025218.30072522,139729271.58664083,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-11-06,-0.000623385192777653,-0.0001226584640870026,-59860.6992219138,-17138.97784081302,95965357.60150331,139712132.60880002,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-11-07,4.149647448963239e-05,0.0004979000435752945,3982.224013599232,69562.67691391885,95969339.82551691,139781695.28571394,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-11-10,0.0011984158138733376,0.002551305062315963,115011.17449388377,356625.74680154934,96084351.00001079,140138321.0325155,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-11-11,0.00043999783677669375,0.000894018154059864,42276.9065880973,125286.20308253812,96126627.90659888,140263607.23559803,326553.80982507096,784623.4946536034,333961.3608830932,847938.9091905557,-0.0032655380982507098,-0.007846234946536034,0,0
2025-11-12,0.000797641757493951,-0.008948614486058819,76674.61242538661,-1255164.947575337,96203302.51902427,139008442.2880227,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,1
2025-11-13,0.0008590598791792609,0.001298662980363232,82644.39743863887,180525.11795741387,96285946.91646291,139188967.4059801,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-11-14,-0.00034489284791501085,0.0001224126395289147,-33208.33444621245,17038.4888934701,96252738.5820167,139206005.8948736,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-11-17,-0.0010244589109662562,0.0003649673609875024,-98606.97574525258,50805.64860506272,96154131.60627146,139256811.54347864,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-11-18,6.817756426761565e-05,0.0005227641823894198,6555.554487183345,72798.47322868412,96160687.16075864,139329610.01670733,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-11-19,6.364727460392701e-06,0.0004539268183676317,612.0365661823124,63245.446579286865,96161299.19732483,139392855.4632866,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-11-20,-0.0005367749423956257,-6.0543515997049206e-05,-51616.97583733256,-8439.333574615861,96109682.22148749,139384416.129712,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-11-21,4.222942535770597e-05,0.0005171475196431827,4058.6566515251466,72082.30507839378,96113740.87813902,139456498.43479037,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-11-24,0.00028852377153838445,0.001637577634355402,27731.099014823663,228370.84280233184,96141471.97715384,139684869.27759272,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-11-25,-0.0008902860274596145,-0.00042626226192961337,-85593.40916066013,-59542.38833560903,96055878.56799318,139625326.8892571,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-11-26,-0.0002142876482666358,0.00024624317872768434,-20583.588320520805,34381.784324102686,96035294.97967266,139659708.6735812,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-11-27,-0.0009071048255913444,-0.0004322810701489601,-87114.07950314927,-60372.24832210769,95948180.9001695,139599336.4252591,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-11-28,0.0005919289289427249,0.0010309139367068332,56794.50395424014,143914.9014758255,96004975.40412375,139743251.32673493,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-01,-0.0008394638587436504,0.0005263514882606319,-80592.70711133498,73554.06831020645,95924382.69701242,139816805.39504513,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-02,0.000560316735560515,0.0010018195975779166,53748.03697344755,140071.21571549398,95978130.73398587,139956876.61076063,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-03,0.00012901339205747766,-0.00385071179076092,12382.464209327565,-538933.5949631272,95990513.1981952,139417943.0157975,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-04,0.0011402077836284766,0.0015564797871975306,109449.13030307418,217001.21027674593,96099962.32849827,139634944.22607425,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-05,0.0007205107121662981,0.0011477716385921387,69241.05229646071,160269.02873908315,96169203.38079473,139795213.25481334,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-08,-0.000579409977967754,0.0007959977495773141,-55721.39601204273,111276.67515251212,96113481.9847827,139906489.92996585,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-09,-0.0008469395951184532,-0.000362145162520094,-81402.31351761661,-50666.458533303376,96032079.67126508,139855823.47143254,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-10,0.0002480926879162729,0.000688204507496607,23824.85677183382,96249.40811268963,96055904.5280369,139952072.8795452,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-11,0.001760886688467449,0.002179176322191303,169143.56363212035,304980.24346069654,96225048.09166902,140257053.1230059,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-12,-0.0001410498900412434,0.0002932959273978887,-13572.532452543273,41136.82246980695,96211475.55921648,140298189.9454757,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-15,0.00014950665200763027,0.0015251033402616488,14384.255595572404,213969.23811850825,96225859.81481206,140512159.1835942,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-16,-0.00022511463244369672,0.00025777285605444367,-21661.849063790105,36220.220583131704,96204197.96574828,140548379.40417734,326553.80982507096,851544.2320274458,333961.3608830932,861805.5354862864,-0.0032655380982507098,-0.008515442320274458,0,0
2025-12-17,0.0004160523283816401,-0.009233449878042367,40025.980563737816,-1297746.4166685536,96244223.94631203,139250632.98750877,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,1
2025-12-18,-0.0004429429609591577,-7.492667677042291e-07,-42630.70152999572,-104.3358716793186,96201593.24478203,139250528.6516371,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2025-12-19,-0.00048221708280549614,-2.9063095987722425e-05,-46390.05165573971,-4047.051480543621,96155203.19312629,139246481.60015658,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2025-12-22,-0.000995430837938933,0.00035825455494915853,-95715.85448672206,49885.68629390029,96059487.33863957,139296367.28645048,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2025-12-23,-0.00030468207289055494,0.00014484848569879465,-29267.60372314072,20176.86786478547,96030219.73491643,139316544.15431526,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2025-12-24,0.00019910533969066474,-0.0036992587316127474,19120.129520889714,-515367.9424209636,96049339.86443733,138801176.2118943,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2025-12-25,-0.000797040556001372,-0.0003127551682048028,-76555.21924911586,-43410.78521317548,95972784.64518821,138757765.42668113,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2025-12-26,-2.935690597189475e-05,0.00041319088383337467,-2817.4640146896945,57333.44373539445,95969967.18117352,138815098.87041652,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2025-12-29,0.0005818024405407337,0.0019188728254882492,55835.56112462087,266368.5209899068,96025802.74229814,139081467.39140642,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2025-12-30,0.00030930275661501046,0.0007539395593350465,29701.045494362046,104859.02023674859,96055503.7877925,139186326.41164318,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-05,0.001835136952578744,0.004427196220420413,176275.00449954552,616205.1782238287,96231778.79229204,139802531.589867,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-06,0.0007638526395350052,0.0011995417552504908,73506.89823764101,167698.97413177125,96305285.69052969,139970230.56399876,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-08,0.0005266330255588664,0.0013880452959024886,50717.54398051465,194285.0201007452,96356003.2345102,140164515.5840995,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-09,-0.00037932719316832443,7.120493749965194e-05,-36550.45225186474,9980.405571834795,96319452.78225833,140174495.98967135,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-12,-0.0030179588662325053,-0.0016069270512334092,-290688.14651487966,-225250.18949881193,96028764.63574345,139949245.80017254,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-13,-0.0003505603670505865,9.516802898979976e-05,-33663.87897812061,13318.693881411433,95995100.75676534,139962564.49405396,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-14,0.0002058434431058414,0.0006407924328104804,19759.962061064736,89686.95220453861,96014860.7188264,140052251.4462585,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-15,-0.0006354972985485504,-0.00015546767812801957,-61017.1846073295,-21773.59834895138,95953843.53421907,140030477.84790954,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-16,0.00048303400246201076,0.0009121067929254502,46348.96909394737,127722.75006167508,96000192.50331302,140158200.5979712,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-19,-0.0009079415585792706,0.0004509536101490511,-87162.56440536803,63204.84655165001,95913029.93890765,140221405.44452286,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-20,-0.0010843305971016297,-0.0006124406613809722,-104001.43302348223,-85877.29029021304,95809028.50588417,140135528.15423265,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
2026-01-21,-0.00037849486426316543,-0.004125395006350557,-36263.225239520376,-578114.4080597692,95772765.28064466,139557413.74617288,326553.80982507096,870400.0728973811,333961.3608830932,894861.4486058819,-0.0032655380982507098,-0.008704000728973812,0,0
