Date,CleanReturn,TotalReturn,CleanPnL,TotalPnL,CleanValue,TotalValue,CleanVaRLinear,TotalVaRLinear,CleanVaRDiscrete,TotalVaRDiscrete,CleanQuantileLinear,TotalQuantileLinear,CleanExceedance,TotalExceedance
2024-02-16,-0.0002728249111347356,6.89257613071129e-05,-26352.976732324307,7774.549587725758,96566647.35713305,112803766.06696327,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-02-19,-0.0006868381518888036,0.00035430464658002666,-66325.65760487108,39966.89846925143,96500321.69952817,112843732.96543252,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-02-20,-0.00017235468006188988,0.0001717104945054273,-16632.282072391627,19376.453189332806,96483689.41745578,112863109.41862185,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-02-21,-0.0002355965490745242,0.00010946670028351405,-22731.224268730773,12354.75217179373,96460958.19318704,112875464.17079365,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-02-22,-3.233322115067384e-05,0.0003154441775716632,-3118.8934936662204,35605.90796337574,96457839.29969338,112911070.07875703,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-02-26,-0.0005106031045289041,0.000854057201124176,-49251.672202573565,96432.51248739893,96408587.6274908,113007502.59124443,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-02-27,0.0003550813931095689,0.0006775610477423135,34232.89560249538,76569.48185846578,96442820.5230933,113084072.07310289,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-02-28,0.0002959226101950421,0.0006263314915644135,28539.611183765748,70828.11553372417,96471360.13427706,113154900.18863662,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-02-29,0.0010476569556331062,0.0013469273404692114,101068.89146406171,152411.4287721394,96572429.02574112,113307311.61740875,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-03-01,-3.1095680255902876e-05,0.00030849043494594473,-3002.98537452032,34954.22184341012,96569426.04036659,113342265.83925216,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-03-04,-0.0014051205504184087,-0.0003595021242169872,-135691.6850714297,-40746.78533277762,96433734.35529517,113301519.05391937,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-03-05,-0.00022604853536413433,0.00010679394551956102,-21798.704410708477,12099.91625312777,96411935.65088446,113313618.97017251,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-03-06,3.086340184749333e-05,0.00035110210061302215,2975.6003128879156,39784.64964849116,96414911.25119735,113353403.619821,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-03-07,-0.00039849440622747163,-2.2093578580709595e-05,-38420.80281052026,-2504.3823302654064,96376490.44838683,113350899.23749073,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-03-11,0.0007288095607711615,0.002147205915254247,70240.10767235485,243387.7213421282,96446730.55605918,113594286.95883286,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-03-12,0.0005448771600264455,0.0008917202583421896,52551.62063922133,101294.32691312725,96499282.1766984,113695581.285746,336284.21062589757,276805.54942978366,371510.8822540548,344473.2448381352,-0.0033628421062589756,-0.0027680554942978363,0,0
2024-03-13,-0.0002793929682927501,8.492604720096626e-05,-26961.220885467443,9655.71630281456,96472320.95581293,113705237.0020488,242347.3995945776,187275.6033043006,323907.27194573416,253030.41320522773,-0.002423473995945776,-0.001872756033043006,0,0
2024-03-14,-0.0007247490307478735,-0.0003578643334299896,-69918.2211067232,-40691.04884723719,96402402.73470621,113664545.95320156,242347.3995945776,187275.6033043006,323907.27194573416,253030.41320522773,-0.002423473995945776,-0.001872756033043006,0,0
2024-03-15,-0.000774869648229079,-0.0004049774322339293,-74699.29589547981,-46031.57595616303,96327703.43881072,113618514.3772454,242347.3995945776,187275.6033043006,323907.27194573416,253030.41320522773,-0.002423473995945776,-0.001872756033043006,0,0
2024-03-18,-0.0005943156382505464,0.0005095315321701,-57249.06055044614,57892.215713528385,96270454.37826027,113676406.59295893,242347.3995945776,187275.6033043006,323907.27194573416,253030.41320522773,-0.002423473995945776,-0.001872756033043006,0,0
2024-03-19,-0.000598441890735332,-0.00021692048944165125,-57612.27274007559,-24658.741756112802,96212842.10552019,113651747.85120282,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-03-20,-0.0006868034551878103,-0.00032306113238954407,-66079.31239151051,-36716.46235886052,96146762.79312868,113615031.38884395,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-03-21,0.00012967276800239478,0.00048672426600843556,12467.616865854658,55299.19276026044,96159230.40999454,113670330.58160421,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-03-22,0.000808450524071502,0.001147942506725154,77739.9802192724,130487.00422812367,96236970.39021382,113800817.58583234,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-03-25,-0.0001931317429183329,0.0008946411008615847,-18586.41382464199,101810.88872393743,96218383.97638917,113902628.47455628,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-03-26,0.0005345885414372501,0.0008716606655072338,51437.24554938716,99284.44093915493,96269821.22193855,114001912.91549544,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-03-27,0.0005145827454248787,0.000855926375248895,49538.78890594739,97577.2440932002,96319360.0108445,114099490.15958863,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-03-28,0.00040285220168566463,0.0007479003294369062,38802.46624532287,85335.04627893938,96358162.47708982,114184825.20586757,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-03-29,-0.0004721811733875082,-0.00012036639702947007,-45498.51022389643,-13744.016005470097,96312663.96686593,114171081.1898621,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-01,-0.0001940147054368814,0.0008860712502941553,-18686.073129372835,101163.71265733663,96293977.89373656,114272244.90251943,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-02,-0.00029099953520711773,6.377211454339148e-05,-28021.502810321806,7287.382691053953,96265956.39092623,114279532.28521049,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-03,-0.00040874831089735637,-3.8307411296544956e-05,-39348.54707170966,-4377.753046026346,96226607.84385452,114275154.53216447,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-04,-0.00029815561590752456,6.643363617018537e-05,-28690.503528376277,7591.714039481524,96197917.34032615,114282746.24620394,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-05,-0.0005038923401240915,-0.0001372549246287405,-48473.39368368086,-15685.869722388199,96149443.94664246,114267060.37648156,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-08,0.0006127039933948408,0.0016805615265806718,58911.14826880124,192032.82542418563,96208355.09491126,114459093.20190574,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-09,-0.000302937101654973,5.372963223104814e-05,-29145.080247444872,6149.844983237658,96179210.01466382,114465243.04688898,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-10,-5.182422828646961e-05,0.0003028699003691547,-4984.413336212242,34668.07675734234,96174225.6013276,114499911.12364632,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-11,-0.001128573841312239,-0.0007243788117621665,-108539.71522212017,-82941.30956662059,96065685.88610548,114416969.8140797,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-12,0.0006531357977613006,0.0010120759914164516,62743.93838870802,115798.66815945093,96128429.82449418,114532768.48223916,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-15,0.00014440061157970432,0.0012780343448726135,13881.004056853648,146376.81173364524,96142310.82855104,114679145.2939728,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-16,-0.00021630609980771958,0.0001696178725348812,-20796.16828182536,19451.6326488822,96121514.66026922,114698596.92662169,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-17,0.0005884225502009703,0.0009428234262924271,56560.06678557557,108140.5241452915,96178074.72705479,114806737.45076698,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-18,-0.0004991759028895671,-9.812543924897167e-05,-48009.77729005783,-11265.461541097875,96130064.94976473,114795471.98922588,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-19,0.0017119893070232843,0.0020522222919970527,164573.64327745102,235585.8266366126,96294638.59304218,115031057.81586249,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-22,-0.0004861762220932371,0.0006500675913393143,-46816.16359899887,74777.96268357112,96247822.42944318,115105835.77854607,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-23,-0.0005833856765139762,-0.00019648555647570605,-56149.60100099776,-22616.634196548857,96191672.82844219,115083219.14434952,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-24,0.0005431785187401089,0.0009076040688299356,52249.25036208641,104449.99794945876,96243922.07880427,115187669.14229898,201808.36175069195,163838.03861797453,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0016383803861797451,0,0
2024-04-25,-0.00032244975736416307,5.578465317082446e-05,-31033.829322085854,6425.704172658828,96212888.24948218,115194094.84647164,201808.36175069195,159084.87655529732,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0015908487655529732,0,0
2024-04-26,-0.000798534329559772,-0.0004034460758825903,-76829.29421330952,-46474.6055306559,96136058.95526887,115147620.24094099,201808.36175069195,159084.87655529732,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0015908487655529732,0,0
2024-04-27,-0.0006311168113323186,-0.00023965810444403568,-60673.082981905085,-27596.060398185593,96075385.87228698,115120024.1805428,201808.36175069195,159084.87655529732,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0015908487655529732,0,0
2024-04-29,0.0009114486905702013,0.0016496807549149564,87567.78464932278,189911.28839598587,96162953.6569363,115309935.46893878,201808.36175069195,159084.87655529732,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0015908487655529732,0,0
2024-04-30,-0.0007786548790591531,-0.00038586934432984697,-74877.75304971269,-44494.569194116375,96088075.90388659,115265440.89974466,201808.36175069195,159084.87655529732,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0015908487655529732,0,0
2024-05-02,-0.00018684929745353858,0.0005634042576748413,-17953.989476303497,64941.04016568393,96070121.91441028,115330381.93991034,201808.36175069195,159084.87655529732,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0015908487655529732,0,0
2024-05-03,-0.00021016545487915396,0.00017821121336099606,-20190.620872437812,20553.167302898528,96049931.29353784,115350935.10721323,201808.36175069195,159084.87655529732,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0015908487655529732,0,0
2024-05-06,-0.0004758777703508042,0.000666471844389331,-45708.02714631672,76878.15047293843,96004223.26639153,115427813.25768617,201808.36175069195,159084.87655529732,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0015908487655529732,0,0
2024-05-07,0.00014337644204226262,0.0005116717605985694,13764.743952966226,59061.15243160317,96017988.01034449,115486874.41011778,201808.36175069195,159084.87655529732,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0015908487655529732,0,0
2024-05-08,0.0001754892270568537,0.0005504224652131848,16850.1224994896,63566.57011258249,96034838.13284399,115550440.98023036,201808.36175069195,159084.87655529732,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0015908487655529732,0,0
2024-05-10,0.00023235621146696148,0.0009786212457861235,22314.291157390515,113080.11650320898,96057152.42400138,115663521.09673357,201808.36175069195,159084.87655529732,213691.2282279551,164172.56198775864,-0.0020180836175069197,-0.0015908487655529732,0,0
2024-05-13,-0.002014753388582931,-0.0008329311898284055,-193531.47334388387,-96339.75424684517,95863620.9506575,115567181.34248672,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-14,-0.0008376826192943209,-0.0004403376866765404,-80303.2890929847,-50888.585288078844,95783317.66156451,115516292.75719865,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-15,-3.590375933762693e-05,0.0003407092349592273,-3438.981185880283,39357.46773063128,95779878.68037863,115555650.22492927,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-16,4.0239693612587795e-05,0.00043621235852426806,3854.152972349266,50406.80272542177,95783732.83335099,115606057.02765469,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-17,-0.00028706875866920073,0.00011688617919738888,-27496.51728517243,13512.750298038005,95756236.31606582,115619569.77795273,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-20,-0.00025295432246640097,0.0009363865865563628,-24221.95387926301,108264.61428349237,95732014.36218655,115727834.39223622,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-21,-0.0004400399129527365,-3.38079414457032e-05,-42125.90726672669,-3912.519848770759,95689888.45491983,115723921.87238745,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-22,-0.0004614892378745094,-5.834279419641839e-05,-44159.85369535777,-6751.656957403102,95645728.60122447,115717170.21543005,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-23,-0.0015143298294711777,-0.0010804695703728342,-144839.1798823388,-125028.88118742582,95500889.42134213,115592141.33424263,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-24,-0.0011365398033573385,-0.0007135035577595714,-108540.56208338312,-82475.40409102933,95392348.85925876,115509665.9301516,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-27,-0.001471641488424772,-0.00025323002859232785,-140383.33825957467,-29250.516006182526,95251965.52099918,115480415.41414541,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-28,0.000668689541956944,0.0010387497243263956,63693.993194735565,119955.24967654119,95315659.5141939,115600370.66382195,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-29,-0.00026090200034311093,0.00014245560691482898,-24868.046231276065,16467.920962493947,95290791.46796264,115616838.58478445,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-30,-0.0006726700218822644,-0.00025914758562982474,-64099.258781932724,-29961.824577400053,95226692.2091807,115586876.76020704,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-05-31,-0.0017186347598072958,-0.001281800017745929,-163659.90329216854,-148159.2606824299,95063032.30588853,115438717.49952461,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-03,-0.0003182945777236401,0.0008790745313689468,-30258.047724931545,101479.23648772683,95032774.2581636,115540196.73601234,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-04,0.0014925522133122505,0.0018446444200270638,141841.37755622555,213130.57919791434,95174615.63571982,115753327.31521025,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-05,0.0007638702847799541,0.0011331086623321092,72701.06074947998,131161.09787462867,95247316.6964693,115884488.41308488,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-06,-0.0003574833371787402,4.389249574439934e-05,-34049.32862997419,5086.459414513222,95213267.36783934,115889574.87249939,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-07,0.0002936099639127769,0.0006793143822449742,27955.56399588889,78725.4549631446,95241222.93183522,115968300.32746254,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-10,-0.0012416005853317868,-8.288453181172343e-06,-118251.5581398818,-961.1978277643066,95122971.37369534,115967339.12963477,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-11,0.0004103206870989931,0.0008016077365565754,39030.922972952525,92960.3162341953,95162002.29666829,116060299.44586897,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-13,-0.0005377272299804622,0.00027442554119864744,-51171.19989438182,31849.91048710967,95110831.09677391,116092149.35635608,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-14,-0.0002067146288883454,0.00019595020837666886,-19660.80015343172,22748.280857273337,95091170.29662047,116114897.63721336,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-17,-0.001263177230432462,-4.579991128495853e-05,-120117.00113386665,-5318.052010646413,94971053.2954866,116109579.58520272,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-18,-0.0008859665619053499,-0.0004638978488560062,-84141.17756873202,-53862.9842011508,94886912.11791787,116055716.60100158,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-19,-0.0012801200912291692,-0.0008501386024903917,-121466.64259684319,-98663.44472219644,94765445.47532102,115957053.15627939,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-20,-0.0013091199559372596,-0.0008586299458960863,-124059.33580502703,-99564.19827784576,94641386.139516,115857488.95800154,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-21,0.0011661415373242943,0.0015305503794971905,110365.25152723734,177325.7236922608,94751751.39104323,116034814.6816938,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-24,8.18217982819343e-06,0.0012330285385069636,775.2758689177928,143074.23796289528,94752526.66691215,116177888.91965671,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-25,0.0015768528424577972,0.0019286358103060078,149410.79100477867,224064.83693620347,94901937.45791693,116401953.75659291,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
2024-06-26,0.0014008474503208477,0.0017696578839005053,132943.13711843148,205991.6351667767,95034880.59503536,116607945.3917597,204651.4700944052,159084.87655529732,213691.2282279551,164172.56198775864,-0.002046514700944052,-0.0015908487655529732,0,0
