Date,CleanReturn,TotalReturn,CleanPnL,TotalPnL,CleanValue,TotalValue,CleanVaRLinear,TotalVaRLinear,CleanVaRDiscrete,TotalVaRDiscrete,CleanQuantileLinear,TotalQuantileLinear,CleanExceedance,TotalExceedance
2024-11-14,0.00043827779677681444,0.00090783359390712,40532.821666606025,109554.560203501,92522565.82605967,120786472.59757398,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-11-15,-0.0015667483299895923,-0.001027923357291331,-144959.5754943311,-124159.23642787561,92377606.25056534,120662313.3611461,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-11-18,-0.002027270953449168,-0.000497831469456958,-187274.43790093542,-60069.49676865531,92190331.8126644,120602243.86437745,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-11-19,-0.0014284783963835123,-0.0009108211502375546,-131691.89734981876,-109847.07447778234,92058639.91531458,120492396.78989968,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-11-20,0.0006465174417019782,0.001122570182027055,59517.5163646128,135261.17179731381,92118157.4316792,120627657.961697,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-11-21,-0.000941106783487685,-0.00042472018984204634,-86693.0228413398,-51233.00178969338,92031464.40883787,120576424.95990731,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-11-22,0.0002697924898782622,0.0007600540202172979,24829.397930003037,91644.5965342069,92056293.80676787,120668069.55644152,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-11-25,-0.00017174822320774913,0.0012878338297544342,-15810.504896402901,155400.42214594653,92040483.30187146,120823469.97858746,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-11-26,-3.898262882468038e-05,0.0004516793015242609,-3587.979997401048,54573.46052766589,92036895.32187407,120878043.43911512,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-11-27,-0.00023323480203750257,0.0002598062554509397,-21466.207060543646,31404.87183215253,92015429.11481352,120909448.31094727,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-11-28,0.0014373364570037161,0.0018516698910713211,132257.13087356265,223884.38498342526,92147686.24568708,121133332.69593069,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-11-29,0.0036866143043492597,0.004025430860716016,339712.9782260375,487613.8556955798,92487399.22391312,121620946.55162627,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-12-02,0.0004665973021061996,0.0018955886764975215,43154.37095669688,230543.28910817305,92530553.59486982,121851489.84073444,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-12-03,0.0003931760938344756,0.0008639479597717234,36380.80162277251,105273.3460430474,92566934.3964926,121956763.18677749,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-12-04,0.0010185823695910159,0.0014650962117406263,94287.04738335554,178678.39174109636,92661221.44387595,122135441.57851858,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-12-05,-0.0006915402570966522,-0.00019770584566165795,-64078.9649001878,-24146.890762541036,92597142.47897577,122111294.68775605,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-12-06,0.0007079525383442795,0.001172296892568282,65554.38206141781,143150.69130994618,92662696.8610372,122254445.37906599,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-12-09,-0.0004053689179486787,0.0010726977733408367,-37562.577160765075,131142.07133914303,92625134.28387643,122385587.45040514,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
2024-12-10,9.570874616486663e-05,0.0005869677851931207,8865.035465662215,71836.39720532329,92633999.31934209,122457423.84761046,303187.24610280426,245710.62234777637,323907.27194573416,253030.41320522773,-0.0030318724610280427,-0.0024571062234777638,0,0
